0.000000,  128
0.010000,  128
0.020000,  128
0.030000,  128
0.040000,  128
0.050000,  128
0.060000,  128
0.070000,  128
0.080000,  128
0.090000,  128
0.100000,  128
0.110000,  128
0.120000,  128
0.130000,  128
0.140000,  128
0.150000,  128
0.160000,  128
0.170000,  128
0.180000,  128
0.190000,  128
0.200000,  128
0.210000,  128
0.220000,  128
0.230000,  128
0.240000,  128
0.250000,  128
0.260000,  128
0.270000,  128
0.280000,  128
0.290000,  128
0.300000,  128
0.310000,  128
0.320000,  128
0.330000,  128
0.340000,  128
0.350000,  128
0.360000,  128
0.370000,  128
0.380000,  128
0.390000,  128
0.400000,  128
0.410000,  128
0.420000,  128
0.430000,  128
0.440000,  128
0.450000,  128
0.460000,  128
0.470000,  128
0.480000,  128
0.490000,  128
0.500000,  128
0.510000,  128
0.520000,  128
0.530000,  128
0.540000,  128
0.550000,  128
0.560000,  128
0.570000,  128
0.580000,  128
0.590000,  128
0.600000,  128
0.610000,  128
0.620000,  128
0.630000,  128
0.640000,  128
0.650000,  128
0.660000,  128
0.670000,  128
0.680000,  128
0.690000,  128
0.700000,  128
0.710000,  128
0.720000,  128
0.730000,  128
0.740000,  128
0.750000,  128
0.760000,  128
0.770000,  128
0.780000,  128
0.790000,  128
0.800000,  128
0.810000,  128
0.820000,  128
0.830000,  128
0.840000,  128
0.850000,  128
0.860000,  128
0.870000,  128
0.880000,  128
0.890000,  128
0.900000,  128
0.910000,  128
0.920000,  128
0.930000,  128
0.940000,  128
0.950000,  128
0.960000,  128
0.970000,  128
0.980000,  128
0.990000,  128
1.000000,  128
