0.000000,  135
0.010000,  150
0.020000,  183
0.030000,  185
0.040000,  209
0.050000,  220
0.060000,  220
0.070000,  220
0.080000,  219
0.090000,  199
0.100000,  179
0.110000,  158
0.120000,  132
0.130000,  114
0.140000,   99
0.150000,   67
0.160000,   47
0.170000,   45
0.180000,   39
0.190000,   30
0.200000,   37
0.210000,   51
0.220000,   53
0.230000,   82
0.240000,   98
0.250000,  125
0.260000,  156
0.270000,  166
0.280000,  202
0.290000,  214
0.300000,  230
0.310000,  233
0.320000,  217
0.330000,  219
0.340000,  202
0.350000,  177
0.360000,  171
0.370000,  141
0.380000,  116
0.390000,  100
0.400000,   78
0.410000,   43
0.420000,   32
0.430000,   39
0.440000,   37
0.450000,   41
0.460000,   51
0.470000,   62
0.480000,   73
0.490000,  112
0.500000,  127
0.510000,  148
0.520000,  174
0.530000,  204
0.540000,  206
0.550000,  222
0.560000,  221
0.570000,  218
0.580000,  210
0.590000,  199
0.600000,  191
0.610000,  173
0.620000,  148
0.630000,  110
0.640000,   81
0.650000,   71
0.660000,   51
0.670000,   45
0.680000,   19
0.690000,   23
0.700000,   34
0.710000,   35
0.720000,   56
0.730000,   85
0.740000,  112
0.750000,  118
0.760000,  154
0.770000,  181
0.780000,  200
0.790000,  208
0.800000,  218
0.810000,  222
0.820000,  232
0.830000,  222
0.840000,  212
0.850000,  181
0.860000,  170
0.870000,  148
0.880000,  117
0.890000,   83
0.900000,   72
0.910000,   47
0.920000,   37
0.930000,   30
0.940000,   24
0.950000,   24
0.960000,   46
0.970000,   50
0.980000,   76
0.990000,  107
1.000000,  121
